,Custom Portfoilo,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,SP500 TSX 60
2016-07-28,-5.231952915612669,-0.0014540775870982,-0.0032706926473761,0.0035918235513332,-0.0006935867360368,0.0024001074495755,-0.0005547326843062,0.0004248432960689552
2016-07-29,-0.8051019476263344,9.093257135872612e-05,-0.0036890501599886,0.0039195678405721,-0.0074511648415825,0.0051948954321536,0.0028498581806942,0.0020628446091177643
2016-08-02,-4.7014838350056465,-0.0097069771604367,0.0016804860160013,-0.0087182801785296,-0.0051949362811346,0.0052461003041624,-0.0109408014381516,-0.007250352128612247
2016-08-03,-2.585923631078849,0.0054369834223513,0.0127937289696151,-0.0003650288858225,0.00322362664033,0.0028662447586346,0.0099996752700557,0.0024203892930929616
2016-08-04,1.5416764800187095,0.0039065957265036,0.0019336562259413,0.005670971582061,0.0010881312491239,-0.0025032029259139,0.0015325129997473,0.0011528350577625357
2016-08-05,-0.8924115028140694,0.0083325068617068,0.0004854791584174,0.0294479434189924,0.0224207740677324,0.0035961334897786,0.0041521011966256,0.008258780159104973
2016-08-08,-1.255785099881913,-0.0013400472346902,-0.0049230020290402,-0.0006851240601155,-0.0010500993083547,0.0043697387391057,-0.0011371501376079,0.007294127766358516
2016-08-09,-3.0299935610261013,-0.0068623202225033,0.0107425126538753,0.0078329579608471,0.0026777069668622,0.0023934512688002,-0.0021783656410266,0.0030910256566649696
2016-08-10,-3.8478330681904254,0.0,0.0,0.0,0.0,0.0022869828629568,-0.0068903178077424,-0.0017694475391570874
2016-08-11,-3.15217323796414,0.0,0.0,0.0,0.0,-0.000708600180185,0.0048227835773913,0.0014226695832970648
2016-08-12,-0.1563577406268405,0.0,0.0,0.0,0.0,-0.0014239998846769,0.0023888413888271,-0.0032853340686641586
2016-08-15,-1.1214167511047701,0.0068728679495775,0.0043310308527519,-0.0029482182664856,0.0124724051897653,-0.0017918928920003,0.005976577892925,0.0020050924058057085
2016-08-16,-2.2618869849764285,-0.0023863787252409,-0.0037474115340513,-0.0017646616661537,-0.0075093938091304,-0.0010680231523632,-0.0072621953423811,-0.004979353076601356
2016-08-17,-4.777581418147765,-0.0036319404072523,0.0003863551557596,0.0034165193150861,0.0037131256362084,0.0008937376122844,-0.0013596886157343,-0.0003971859646449971
2016-08-18,-3.5803925944378534,0.001535787824842,0.0025352732977834,0.0035274077181386,-0.0017091867554074,-0.0056240063085364,0.0068770549185132,-0.00013063357282827592
2016-08-19,-1.0211219483273355,0.0007360054565475,-0.0013770541229649,-0.0008977618729173,0.0012386144706473,-0.0002666519497056,-0.0007567681360876,-0.0005593480533054862
2016-08-22,5.640371607951019,0.0011849948970468,-0.0005925724731468,0.0007498471419566,-0.0015224005670007,0.0038404190668791,-0.0006674275645494,0.004134819771424159
2016-08-23,-7.325245902640487,0.0021244033553251,-0.0032039540965463,-0.0034022069084584,0.0023047069072001,0.002700599306041,0.0062411493925006,0.001124205749993834
2016-08-24,-1.6242647146453881,-0.0054336700206095,-0.0202356134285884,-0.0006839667926484,-0.0073460258113026,-0.0021364357380242,-0.0084056947844724,-0.009382469215571954
2016-08-25,-1.6392857834265695,-0.0002512436762761,-0.0076516397342675,-0.0007970586557919,-0.0012346622619042,0.0006821121798531,-1.8200245135913973e-07,0.00030629881637378453
2016-08-26,-2.1528588990742765,0.0019217144887477,0.0016694381202235,-0.0068063159543143,0.0025132269730432,-0.0008890500232548,0.0012193865116078,0.0006260799195119127
2016-08-29,-0.932530366979724,0.0017422929824546,-0.0031766711358378,0.005003346412238,1.799263316804023e-05,0.0034861890098201,0.004105047387683,0.0028750235657668544
2016-08-30,-4.272598788282208,0.0005390260325901,-0.0012303880149335,-0.0041318713834344,0.003580639197348,-0.0056219896453775,0.0005305067777293,0.00019615896231917063
2016-08-31,1.940385247582602,-0.0002165550292596,-0.0043184563408632,0.0131076268341632,-0.0017951106051279,-0.005798207284984,-0.0044474624447005,-0.005917663442255083
2016-09-01,-2.51433760472343,0.0162127946597687,0.0019077047294562,-9.209106165375402e-05,0.0184109823405345,0.0022574851267091,-0.0005818081924696,0.00588849804253333
2016-09-02,-2.565884427333555,0.0029495708833757,-0.0068125660351171,0.0030714700840559,0.0019455045640521,0.0004238747665645,0.0098091230278209,0.007613094877318094
2016-09-06,-2.2876506333481266,0.0047426571320356,0.007226132245369,0.0017195300899539,0.0134658675903747,0.0047142618920676,0.0045755372347378,0.001170610380042847
2016-09-07,-2.252098302634688,0.0047642732061989,4.696992679997791e-05,0.0011685329050901,0.0033682976941016,-0.0015340654871525,0.0050134530074899,-0.0010983580660797188
2016-09-08,-0.8921030332566962,-0.0059749918911951,0.0020296575399749,-0.0058908836922036,-0.006235844638704,0.0086173157553612,0.0038212951458329,0.00043996147802727315
2016-09-09,-13.016158087295016,-0.0160748553958604,-0.0122605605078862,-0.0324413955352843,-0.0174314619257646,-0.0002773986252535,-0.0246986641850134,-0.0177839205688477
2016-09-12,-1.4822237482678013,0.0082983780155292,0.0139705857316752,0.0263823031281211,0.009854599877604,-0.0017268326215674,0.0084703184200395,0.003929848693259963
2016-09-13,-0.8280012377004761,-0.0097729977866681,-0.0054964334898439,-0.0058746369958485,-0.0062373641806127,-0.0026063542253428,-0.0179342731757939,-0.016992369738181523
2016-09-14,0.2073408777139616,-0.0014220099596985,0.0034553435085384,-0.0059311028668272,-0.0023854375977685,-0.0044341581778412,-0.0015886993269352,0.001209831975524489
2016-09-15,7.987851931973344,0.0052649322953195,0.0044838379887059,0.015107320624571,0.0027745080343268,-0.003063088532922,0.0083107620092743,0.009550717434914535
2016-09-16,-1.1304305074496914,-0.0048220926426406,-0.0006760168150246,-0.0023146911877143,0.0009908758872283,0.0029046115468986,0.0026390463263301,-0.0036528685498221636
2016-09-19,0.7699835760272877,0.0023846442869215,-0.0040460678283613,-0.0165020571622487,-0.0013694961386927,-0.0015365605970164,0.0042775930506162,0.003151406611033636
2016-09-20,-2.072160178248871,-0.0016674064272118,-0.0056734149704157,0.0022587098964819,-7.970400875745298e-06,-0.0045697424017342,-0.000466726235194,0.0017763239131829422
2016-09-21,1.9019784261389843,0.0122433798479761,0.0071821060523085,0.0095676305991083,0.0147347398397013,0.0059577644859489,0.0121847018277759,0.013003736405090782
2016-09-22,-1.4318313939658147,0.0096175380769258,0.0103894747271588,0.0113680819318988,0.0083522711244108,0.0049471882405215,0.0063606629421108,0.005870508917925843
2016-09-23,-0.4333194860924544,-0.000403548437809,0.0018824951860092,-0.0030941610712823,0.0033736666595707,-0.0041120186652289,-0.0039315853906519,-0.006707359104910493
2016-09-26,2.5879987898042502,-0.0036444960691104,-0.0123878251120176,-0.0046944282283406,-0.0068183044542381,0.0031933998752796,-0.0071938632162565,-0.005338847034922711
2016-09-27,-2.561015851627511,0.0048247317669505,-0.0030978317501881,0.0068334275231975,0.0034783480426863,-0.0035507099546012,0.0021222387390119,-0.004201249567357346
2016-09-28,-0.9023064268471472,0.0014651110485053,-0.0029405278684691,0.0037852338955186,0.0001229672890294,0.012061585794489,0.0063294983730405,0.011910257150000936
2016-09-29,-12.250889442608496,-0.0075394025018317,-0.0184834733866826,-0.0113762591935215,-0.0104391833737182,0.0083973199024466,-0.0093970662861211,0.0015694335173161988
2016-09-30,-1.2151107872021891,0.0026486663854039,-0.000810541736594,0.0105508225529606,0.0006350972457558,-0.000830240030777,0.0092195318099436,-0.0019444849216003757
2016-10-03,-2.3291432858601295,-0.0028032313042881,0.0023581128619274,-0.0050036465247804,-0.0019096670214995,-0.004191525545196,-0.0036186711512403,-0.002500363306455422
2016-10-04,-0.376881943052192,-0.0017369993009108,-0.0024189366727341,-0.0098566770546265,0.0117775392317618,0.0022873284859641,-0.0071259167614669,-0.01143914101942678
2016-10-05,-0.12065872222515484,0.0035551423069564,0.0021242774838245,-0.0045840382758775,0.0056111205167048,-0.0069460088460523,0.0076644351423152,0.006168303719920276
2016-10-06,1.9100337027052539,-0.0030753832258038,-0.0053449483889775,0.0009302007478397,-0.0029203621914825,-0.0034710159041009,-0.0035935283451611,-0.0010321287724375239
2016-10-07,-0.2080689076120671,-0.0024947712850694,-0.0035596854414109,-0.0021524293898715,-0.0057869892012096,0.0051770061950065,-0.0050731019742236,-0.0020033571991366905
2016-10-11,27.508806161907575,-0.016339195942284,-0.0097433748379724,-0.0143929158590766,-0.0193419818873994,-0.0038883894820573,-0.01457588979868,-0.0011437390242931
2016-10-12,-1.3455299461578452,-0.0033720080370897,-0.0103264820760086,-0.0003449878504279,-0.001957247882263,0.0029361675920755,-0.0037827672179038,0.004767828668829299
2016-10-13,-2.650057649471692,-0.0043672077818817,0.0033021522472078,-0.0020052335563901,-0.0072311931476397,0.0079970566928078,-0.0086881654218423,0.00169232168887401
2016-10-14,-0.67727754839253,0.0014887137769725,-0.0112750160913142,0.0133303928809032,0.0048717344632478,-0.0069814448747457,-0.0011733795259415,-0.004009912788494163
2016-10-17,1.2783890294522031,-0.0046245521970096,-0.0056252647949485,0.0013692399445015,-0.0020537965529187,-0.001055740758955,-0.0034473208870073,0.0007905387662248131
2016-10-18,-3.7690398422426825,0.0040677526767409,0.0097528488085933,0.002075954036828,0.0042485203159794,0.0034511229327668,0.0068168568013122,0.010668981373642472
2016-10-19,-1.0427431810644687,0.0015868522169617,0.0011372214165867,-0.0053151445050586,0.0025217288567336,0.0016193635308738,0.0049253987909449,0.005981460455184884
2016-10-20,8.978304886507267,-0.0043126669627056,0.0054278816904882,-0.0027773826740087,-0.0008916076776048,-0.0002351422502922,-0.0006383411348315,0.0005006573233095057
2016-10-21,-5.484830889916183,0.0001679397515628,-0.0051102675514657,-0.0021612759532628,0.0007645315433728,-0.0004768746708502,-0.0008841586662746,0.006136886513397277
2016-10-24,-0.9803781121530926,0.0027568405165669,-0.0003949722915586,0.0079669844213736,0.0012995198503371,-0.0028346760227626,0.0027442888109056,-0.0010730274502244175
2016-10-25,-19.984953139944373,-0.0048511543748168,0.004397036750009,-0.0059807090585813,-0.005773014566863,-0.0085145681402605,-0.0058521064967448,-0.0035100157407923493
2016-10-26,-0.9216339780482143,-0.0043458738483672,-0.0063619125059259,-0.0041945370564794,-0.0099128450143651,-0.0025848463471804,-0.0068611422658251,-0.004241245999665133
2016-10-27,9.28775237536661,-0.0081569605467585,-0.0025690742254032,-0.0042307811817512,-0.0089309099818661,0.0005758746609131,-0.005797881343548,0.001768691128045452
2016-10-28,-0.9197453119013919,1.1206033712074517e-06,-0.0113875618528876,0.0028017325037192,0.0064047165671665,-0.0089395390771784,-0.0078574174019652,-0.0032668745259963883
2016-10-31,-3.1595976772713774,0.0018329585872089,-0.0067759556655484,0.0102480800728195,0.0037960770265261,-0.0070772811842388,0.0004762281853338,0.00013391688631059218
2016-11-01,-5.994571318017443,-0.0069855045445508,0.0033586230459545,-0.0072155238005452,-0.0095906949506351,0.0014312980056465,-0.0078878955395094,-0.0006052503268013654
2016-11-02,-2.844144650813546,-0.0038840391101563,-0.0115110815795579,-0.0033747016346373,-0.0210009512977893,-0.0042435337217829,-0.0088502925197692,-0.012423604306849523
2016-11-03,-0.7694735515231355,-0.0095695731631152,-0.0310091284246404,-0.0163248636272531,-0.0102746274137247,-0.0108781546601789,-0.0068646150138293,-0.0007742526064219435
2016-11-04,1.0234891541461941,0.0093550133500026,0.0125679079234899,-0.0194222125597892,0.0042565207500069,0.0076273951692046,-0.0001452926897043,-0.0050859126322906345
2016-11-07,0.15933690954610014,0.0201491673234033,0.0148466191098237,0.02116172575927,0.0163614988863118,0.0082148631789407,0.0180807089874056,0.009869565966538651
2016-11-08,0.001762300551538587,0.0006853226822955,-0.0052818076339864,0.0214064683126691,0.0049757871823008,0.00097777676554,0.0021572458570802,0.0002996085978794749
2016-11-09,-0.8605200619628453,0.0,0.0,0.0,0.0,0.0135755515622671,0.0183313086793791,0.007032211581759817
2016-11-10,-14.501119762915181,0.0,0.0,0.0,0.0,0.0102252320382402,0.0066722918268952,-0.0010609820791590563
2016-11-11,-1.4225403873840143,0.0,0.0,0.0,0.0,-0.0076762700093388,0.0139295535988364,-0.012807704698441724
2016-11-14,0.1705885924254873,-0.0059005464142697,0.0018647782475305,-0.0101618066693636,-0.0194073294166458,-0.0139550060759744,0.0089586367951441,0.0029569761346468493
2016-11-15,-2.175382986895012,0.0094572301597861,-0.0082360650467495,0.0117092882422296,0.0290551472729756,0.0237308672487959,0.0023405238532944,0.010799091684391193
2016-11-16,-1.5142028634611453,-0.0007413692235741,-0.0114769332753096,0.011418290313512,0.0081791121981296,0.0071267729148964,0.0004288111460219,-0.0015505451982570362
2016-11-17,2.879071442157995,0.0060691465857438,-0.000908955871355,0.0076074388686322,0.0138306915587225,0.0009080304451768,0.002963379421745,0.00630344215317491
2016-11-18,-1.1396163296346993,0.0038695259044276,-0.0091189502432644,-0.0033065854354599,-0.0065167675998497,-0.0036559635259301,0.003673567486004,0.0025590024072430495
2016-11-21,-3.3736524598030377,0.00266820407513,0.0053545902701865,0.0121218600091803,0.0023148475635816,0.0100687265639493,0.0057265457167238,0.011829900773881574
2016-11-22,-0.6161399030395529,0.0034047032455934,-0.0070928016846648,0.0061852014690098,0.0032817828118687,0.0042775929313599,0.0024938949485109,0.004023306052512332
2016-11-23,-2.616155845114625,0.0004024857093405,0.0066237491492675,-0.0146414029075032,-0.0016773064751283,-0.0123519103225802,0.006259493067835,-0.0012893715257495941
2016-11-25,-3.3780978812848663,0.001795037676759,-0.0004999117426967,0.0055384551254944,0.0016338013444725,0.0044471731660073,0.0040298748638587,1.592018679685836e-05
2016-11-28,-1.7103281569263307,-0.0074508703804719,-0.0006430647154711,0.0006087463073209,-0.0067661426634422,0.0150535780650235,-0.0133433104410389,-0.003985289981585982
2016-11-29,-0.5923927820824215,0.0009358262231109,-0.0078085836980019,0.0084340407818048,0.0196090561593522,0.0061782650948673,-0.0044428001640968,-0.0010356062059119209
2016-11-30,-1.3705397804965018,4.429246755344174e-05,0.0026645463837944,-0.0164131219974211,-0.0099939428542162,-0.0109619660658459,-0.0028549312917644,0.005536070123554948
2016-12-01,-17.36226385180284,-0.0140480745357057,-0.0085445935904001,-0.0105897446453729,-0.019321249150639,-0.000774445593946,-0.004724157565416,-0.003667741839241234
2016-12-02,-1.5020762178643565,-0.0013406254369771,0.0021078129991085,0.0030321490785409,-0.0074791614108717,0.008216700917127,-0.0004461114770217,0.0016629479362211264
2016-12-05,0.14583076533182604,0.0098393392009086,0.0034400540724985,-0.0047954610586669,0.0122566217555513,-0.0018626918515771,0.0151136868015126,0.0028334126113103153
2016-12-06,-0.41458780279976093,0.0069731963029471,-0.0031342811792467,-0.0019241403029819,0.0018009040208224,0.0031991411558378,0.0083144461403867,0.002029125872712978
2016-12-07,2.0078923244946965,0.0114446498686151,-0.0068607914907394,0.0322456314541512,0.023664757275849,-0.0028813883544347,0.006758664230361,0.007401261420883598
2016-12-08,-0.9911562942641179,0.000112771763215,0.0090310131914621,-0.0040461989922201,-0.0008353528109124,-0.0111873811370182,0.007838886746477,0.003770241669537766
2016-12-09,16.27976506316479,-0.0026897647375865,0.0038683520217848,0.0152701363004557,0.0013119082343093,0.0040376787848569,0.0034081667348398,0.001111459804383097
2016-12-12,-1.083398087650999,-0.0070635784772878,0.0013377775007852,0.0019458992260914,-0.0119274017268423,-0.0057129685216275,-0.0062877492729741,-0.0016000313475529326
2016-12-13,-27.941711802656343,0.0056400625818313,0.0088365501446736,0.0073859427018192,0.0099424453900287,0.0020450924152772,0.0002542076506324,0.006382255015469962
2016-12-14,-3.0229351523362853,-0.0049908185024777,-0.0082321595013121,-0.0079814074846161,0.0019359909490963,-0.0009446755049154,-0.0125689311375237,-0.012225329812216468
2016-12-15,-1.9290082498283496,0.0011391400565881,-0.0012528975895799,0.0101103204216088,-0.0104597101938487,0.00119612870604,0.0045206884230125,0.0013903895327949112
2016-12-16,-1.4428536617234529,-0.0009899500405502,0.0027688897972282,0.0097803671932339,-0.0050924715738364,-0.0009242811025477,-0.0003713122360506,0.0022269227003524072
2016-12-19,-0.49378787821906256,-0.0009643218594849,-0.0009378951235365,0.0018142361586674,-0.0040074936636547,0.0004554257894484,0.0040640039585763,0.0011572101073942243
2016-12-20,-0.3091386262120386,0.0029086815650869,-0.0011914909529883,-0.0041709513547616,0.0052402263690587,-0.0059428405403602,0.0076487236357547,0.0015134398831684326
2016-12-21,2.4520801937690067,-0.003749084744259,0.0003795338772163,0.0052458846712857,0.0012371864570224,0.0042783346481096,-0.0019622671380931,0.0008454870737908404
2016-12-22,1.7833743330754754,-0.0076859983754075,-0.0018083924143159,0.0048614061606622,-0.0089351893963852,-0.000592992399903,-0.0051944757354833,0.001916909111459697
2016-12-23,-0.9151088579394343,0.0025022105128502,0.008163636470035,0.0026911793397288,-0.0006899962198128,0.0004750467328703,0.0059573008238268,-0.00046168202237595324
2016-12-28,8.704170418995272,-0.0078438190657876,-0.0051188468189239,-0.0045584935937962,-0.0070644896510162,-0.0003957806217918,-0.0089192556213451,0.002149639715164575
2016-12-29,0.8532181581660894,0.0023921370301049,0.0034416361452294,0.0050111425837098,-0.0005941558078343,0.008135760531372,0.0007772981550743,0.003972371770250893
2016-12-30,-0.6476378074687354,-0.0013062563240942,0.0053220466749019,-0.0062377817962517,-0.0063615444919368,-0.002822183207698,-0.0008292436099977,-0.00872318462053212
2017-01-03,-6.901990865173114,0.0043005987668482,0.0152985307099666,0.0039685608400843,0.0082243017449563,0.0073809229786126,0.0093578794574452,0.007551222920028522
2017-01-04,0.265696324227225,0.011580523294858,0.0070290343349204,-0.0010114882297639,0.0122037162739256,0.0125103066567608,0.014700956476731,0.007382962962481976
2017-01-05,-0.6939690277111387,0.0030793596518874,0.0041072049932782,-0.0042637225821934,0.0160918238871634,-0.0039545533112945,-0.0018715641000989,0.00450029806499419
2017-01-06,2.3184511480440255,0.0035607390167515,-0.0132500706906546,-0.0012126212337904,0.0056665397011568,-0.0003638204869829,5.081315555180308e-05,-0.005808201670924662
2017-01-09,-1.0119019732883785,-0.0004577849210104,0.0020073493900067,-0.0045397094094901,-0.0026415136127654,0.0027748062413896,-0.0062772922722081,-0.0069114387214805895
2017-01-10,24.47376282182226,-0.0014899286389998,0.0003935749517776,-0.0007177515136286,0.0105863563763952,0.0076685152670932,0.006617990719573,0.0024257665402773743
2017-01-11,-1.449913452284858,0.0042875767842784,-0.016622749260771,0.0086428673695739,0.0010454158672508,0.0028316465372175,0.0026519574490886,0.004230443113958815
2017-01-12,-1.796292822772076,-0.0036143442390529,-0.0015419980700747,0.005647722319523,-0.0058307831074347,-0.0025388479321366,-0.0042590217073581,-0.004736778912877715
2017-01-13,-1.6731068368087156,0.005475605839204,-0.0016073448282706,-0.0029096609807051,0.0062313942166558,-6.480537689271607e-05,0.006477833760828,0.005131611035298578
2017-01-17,-5.278084976637934,0.0007089660784103,-0.0028013767564899,0.0078777629402149,0.0074016835235115,-0.0169398031901276,-0.0045688248012479,-0.0024503707857401746
2017-01-18,-1.1964914295856048,-0.0017008001087087,-0.0016511142527911,0.0038494296983149,-0.0005886805946172,0.0015824455016871,-0.000487257118943,-0.0028177569851360884
2017-01-19,-1.6905093123825603,0.0006985109953365,-0.0018062887457614,-0.0050281647802142,0.0043991044465729,-0.0112105136026175,-0.0051105310819873,0.0007767318164548787
2017-01-20,-11.807342726381028,0.0037937384238453,-0.0043216116234698,0.0106638420796485,0.0006680683050357,-0.0032624531236761,0.0042903823083997,0.008959876857663973
2017-01-23,-1.9474790101892427,0.0006995641340981,-0.0051159693682929,-0.0021108045079595,0.0093790069758707,-0.0061011310336631,-0.0012257972979764,-0.00435750726144013
2017-01-24,-2.0459434172568463,0.0055296822848254,0.0006317687081263,-5.813933142961858e-05,0.0099754269901812,-0.001949848462899,0.0074711372013932,0.00843403769864981
2017-01-25,2.1831748656476293,0.0052716860477042,0.0091357309060253,0.0034709470259564,0.0067980824369129,0.0069480808131741,0.0061796148330174,0.00212354482729471
2017-01-26,-0.9329479619424431,0.015379553425121,-0.0029532390515127,0.0068731427057795,0.0106632076941211,-0.0006599606748808,-0.001226769678749,-0.0018102972160287667
2017-01-27,-4.4794719282546485,-0.006873609766296,0.0058430980347663,-0.0018020635781386,-0.0069332652307643,0.0006366678957427,0.0002759032372503,-0.002542982878572131
2017-01-30,-0.6567806908493783,-0.0029266955513086,-0.0052355865434131,-0.0052480419272815,-0.0018993535941821,-0.0041455960671947,-0.0105975758080673,-0.010958659613849897
2017-01-31,-6.249361799093079,0.0071441529605722,0.0119554151551353,0.0009372211291951,-0.0029636923517736,0.0125067991764145,0.0040713521658115,-0.0012437423402090753
2017-02-01,-1.577163527023649,-0.0014770025737055,0.0121195035112571,-0.0075175623770807,-0.0012281833564645,-0.0062636065485973,0.0026697497459578,0.001067856669327183
2017-02-02,-1.260275171171605,-0.0002562348100548,0.0006272108664953,0.0028773649805011,-0.0006143172013983,0.010194569554985,-0.0001500708011281,-0.00021295396363807395
2017-02-03,0.6469391304673502,-0.0010043899436966,0.0036978962560634,0.0083522347386129,0.0070397546708351,-0.0023896293341257,0.0087395630744524,0.005018471846749417
2017-02-06,-0.23348972540652568,-0.0029815263922954,0.0048346911206444,-0.0057769587092519,-0.0055911213124795,-0.0017140495877195,-0.0017313277464396,-0.0012567530283223993
2017-02-07,-0.8613039394556634,0.0027690041908263,-0.0106747703466943,-0.0001295335660468,0.0046980248434254,0.0013006306987052,-0.001655896718335,0.002708168628460683
2017-02-08,14.264336471759437,0.0051054522485445,0.0043930938082104,0.0038941481321939,0.0098332065730131,0.0020441752153575,-0.0008010286093751,0.0035641469016958194
2017-02-09,0.2379013323194108,0.0047029860016032,0.0025435825089066,0.0066728890881346,0.0125262399106853,0.007770721591618,0.0079584151485299,0.0040671105384837425
2017-02-10,-2.0728163939117525,0.0,0.0,0.0,0.0,0.0041840328516845,0.0060087185982158,0.007160008452165245
2017-02-13,-2.03453803990243,0.0,0.0,0.0,0.0,0.0003768002668864,0.0017549914950063,0.0017458065041147108
2017-02-14,-0.9419826998627588,0.0040759350878345,0.0094874670328191,0.0027473009789902,0.0014725240796555,-0.0022418534195272,0.0043039029283343,0.0018690604179334436
2017-02-15,8.12019621205538,0.0027889932667251,0.0150998677191851,0.0043634848157665,0.0103847752506056,0.0004170311966904,0.0048899225983156,0.0037324140395020855
2017-02-16,-2.7439835700637887,-0.005057952047906,-0.0057268709338946,-0.0313725936762098,-0.0014632885473628,0.004644419709997,-0.001863118796616,0.0012130047743919015
2017-02-17,-2.9930769412071374,0.0052387742109261,0.0013651596071502,0.0807045420648964,-0.0045612757610643,-0.0047376814814222,0.0005814046648725,-0.00160991719075132
2017-02-21,-0.506306352427376,0.0029409221530374,0.0046416397966131,-0.010771599058839,0.0082958586920809,-0.0043547529835263,0.0022650062996381,0.005287073440064072
2017-02-22,0.7945602169937656,-0.0058894946355433,-0.0040940748162875,-0.0120952211913484,0.0031139520780665,-0.0009790649137187,-0.0025662724607493,-0.005787455008268383
2017-02-23,2.7591705612886788,-0.006353725399446,0.0021781607609945,-0.0041553463860009,-0.0033532084053701,0.0035744127425021,-0.0014106991007394,-0.0030966088910955314
2017-02-24,-0.7528615961239521,0.0010968316446997,-0.0030042062782794,0.0012597174928856,-0.0028456247078033,-0.0018671739445631,-0.0012306586520417,-0.015697792309837144
2017-02-27,-0.6409515871249152,0.0027159713706075,0.0038974615752163,-0.0189137615022386,0.009087366323814,0.0003149055847642,0.0069676960693333,-0.004503823035033272
2017-02-28,-4.78717076040474,-0.0085884756375466,-0.0068782235121095,0.0057693395066331,-0.0060003145286442,-0.0011079161362067,-0.0088831108410084,-0.0041562361973446205
2017-03-01,-1.3339349749946985,0.0057823149526992,0.0097136733072427,0.0069507097151293,0.0020641484069856,0.0017019483199043,0.0129707830307144,0.013016226774827944
2017-03-02,-3.040102700138594,-0.0073003349925164,-0.0024806407345445,-0.0026858823077998,-0.0031318449521787,-0.010089346112607,-0.0101080304055783,-0.004040467496769229
2017-03-03,-1.285714103028572,0.0010500023909862,0.0001906014687109,0.0021183385005776,0.0014449589362253,-0.0031313863971675,0.0008270685975663,0.004624549050149085
2017-03-06,-2.101879688825239,-0.0030155645334307,-0.0100733732615633,-0.0047020958618229,-0.0061024048301046,-0.00154791034152,-0.0057502584926615,0.0013614376781880821
2017-03-07,-0.27934628548500195,-0.0052878547320234,-0.0070444673134935,-0.0042092495057129,0.0003376805030139,-0.001838215636327,-0.0076642478308755,-0.0013416721316719116
2017-03-08,-0.18249626565770405,-0.004496082665643,-0.0015629920297336,0.000866496785949,0.0029922427424,-0.0031414190018051,-0.0042342162567187,-0.007162635388544225
2017-03-09,-4.741910670477603,6.917893550140164e-05,-0.0016559643293818,0.0036613223085111,-0.0019793733531613,-0.0004136653670257,-0.002857919507221,-9.034018240927644e-06
2017-03-10,-1.455954530368771,0.0054615086050615,0.0026436640815046,0.0007839949504895,2.3533306094947197e-06,0.0008475433049581,0.0044897173509921,0.0006349681612509706
2017-03-13,-0.20628906554926263,0.0023531500423332,-0.0011108320090382,-0.0026466457633655,0.0109254123007274,-0.0014949318516545,0.0076185130018738,0.0024595851594280127
2017-03-14,1.6532172943908408,-0.005125601164671,-0.0036736402842071,-0.002436613820594,-0.005225529942614,0.000657983716244,-0.0071769324752052,-0.010627977680024547
2017-03-15,-1.7803172494592903,0.00905070446421,0.0064962395255394,0.0080551981116836,0.0070087882158194,0.0054722542005846,0.0122308669589526,0.009187489149594663
2017-03-16,-0.16886688397844196,0.0019557058832855,-0.0023641156311364,0.0072172651431234,0.006704853028201,0.0006554014881134,0.0019068419461798,0.00267381229579966
2017-03-17,0.08976131318002945,0.0010911894190639,-0.002989316498866,-0.007236022489104,0.0002659816596233,0.0001432388792903,-0.0009785466597931,-0.004621392187970863
2017-03-20,-1.1270148487860934,0.0036823410506978,-0.0007319885797985,0.0019562291531356,-7.185437759826829e-05,-0.0033040727279419,-0.0029451836162886,-0.0031096498561375974
2017-03-21,40.80172493924068,-0.0132416259320428,-0.010798814978234,-0.0086951485594498,-0.0269121225504647,-0.0027010127022962,-0.020475272678595,-0.008365970916287213
2017-03-22,-1.308696169480598,-0.0006288309140332,-0.0030444567854539,0.0026925812125893,0.007935665536942,-0.0031884981234391,-0.0013576215867668,0.002307170382541024
2017-03-23,-0.7459210580171707,0.006460542637567,0.0025168405911442,-0.0007125778476834,0.0058902941651042,0.0018035337679918,0.0051203893802191,0.005547787856241104
2017-03-24,-0.7198011609745991,0.0026633065453245,-0.0003207105882383,-0.0025037199485639,0.0004837213672317,0.0007955928033636,0.0019662204694938,0.0005870305132757991
2017-03-27,13.118331422755771,-0.0001802185144098,0.006930527578594,-0.0038513304013677,0.0012559408438241,-0.000367732836772,0.0017236705248237,0.004115221007766179
2017-03-28,-0.8557085650365585,0.0053692872108255,0.0022954595996753,0.003641714413445,0.0043650427674237,0.0089953792866506,0.0076776531353802,0.005955674561562985
2017-03-29,-1.25588009682908,0.0067938276880243,0.0009554860049838,0.0009441186421752,0.0022234729158419,0.0065470523870227,0.0048399350531897,0.0037862445083105545
2017-03-30,-17.234761997853834,0.0013364541132649,-0.0046716250563088,-0.0016293868562724,-0.0032637950468461,0.0041944233524833,0.0009742779112628,-0.005037160796365625
2017-03-31,-1.3533520654651336,-0.0002222007877238,-0.0042790201575781,-0.0029494083602119,-0.0016153779134923,-0.0002608236514502,0.0030363192815744,-0.0019905306969232317
2017-04-03,3.8585143397005677,-0.0041931672539409,-0.0046336156923535,0.0006433945411215,0.0019803182891058,-0.0010589974549068,-0.0059630760301845,0.0023572542650864836
